Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-609.587260065,0.086823,-609.6760945203
neutral,-609.496923314,0.088599,-609.5155377683
anion,-609.494251222,0.084721,-609.7927441130
