Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-845.467597521,0.240678,-845.5522459757
neutral,-845.393226293,0.241962,-845.4101192302
anion,-845.376587283,0.238953,-845.6520753960
