Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-806.982335980,0.291331,-807.0715440457
neutral,-806.936335265,0.295501,-806.9551175263
anion,-806.883232273,0.289321,-807.1615125648
