Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1432.05661754,0.241844,-1432.1386220153
neutral,-1431.94738679,0.243747,-1431.9704666152
anion,-1431.98407467,0.241519,-1432.2515899023
