Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-839.506720360,0.143039,-839.6122226186
neutral,-839.431935538,0.145598,-839.4611617799
anion,-839.416204231,0.139681,-839.7256834731
