Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-754.457601085,0.113556,-754.5525124254
neutral,-754.393036584,0.117993,-754.4201102369
anion,-754.357081140,0.106143,-754.6490823283
