Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-770.072985587,0.226752,-770.1561768676
neutral,-769.978824019,0.228875,-769.9973871498
anion,-770.024980169,0.224207,-770.2910913868
