Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-669.333630616,0.162166,-669.4412017684
neutral,-669.274781220,0.164119,-669.3020539080
anion,-669.238902266,0.160597,-669.5475185545
