Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-650.861601107,0.131881,-650.9506183320
neutral,-650.832679073,0.137553,-650.8456364932
anion,-650.750348368,0.133062,-651.0218078858
