File Name,E_redox(Q/Q.-) (mV),E_redox(Q.-/Q=) (mV)
183,3716.5822562783987,2956.8321494727234
184,3750.6753609221987,3014.059631505016
185,3851.2798753660322,3003.838780367911
186,3729.998665902671,2942.0744635082474
187,3740.3653398907472,2931.0146479978566
188,3581.5541888411067,2509.7344767697414
189,3597.774184927884,2455.824403341604
190,3498.427028620656,2392.2484709140235
191,3781.3871387279987,2983.015609441254
192,3602.8341752157125,3471.762045773122
193,3493.5652692367244,2752.8085953847185
194,3878.7462988501884,2917.5307282952945
195,4151.8578836464385,3437.156397883258
196,3812.1196239746155,2939.4830671197656
197,3738.970730320548,2918.5023454768643
198,3409.6324506988703,2726.7085094150857
199,3719.5910940364,3014.4776170977975
200,3675.9807015245783,2949.2651980127293
201,3792.427933869886,2975.626752868866
202,3688.426718463432,2807.5560821727377
203,3475.2454676563466,2424.9038368262286
204,3762.130930781695,2929.4634673002915
205,3959.7042659557196,3178.513737713649
206,3905.5484242891384,3137.9169720836962
207,3695.262025069383,2952.3118860401137
208,3756.839049772263,3267.2677442868658
209,3756.839049772263,3267.2677442868658
210,3756.839049772263,3267.2677442868658
211,3738.2627588875926,2751.692896848672
212,3283.269019700913,2540.2098468633567
213,3424.490054840275,2441.7220086362454
214,3641.077040612799,2580.3958105677684
215,3923.7641716496273,2906.114423675142
216,4146.922927124759,3105.0411167886273
217,4152.467406281143,3113.3728014865655
218,3891.111173082624,2863.0622613836053
219,4088.729841512352,3036.129956499679
220,4091.7137813562076,3042.2431420534854
221,3808.7875487354595,2833.051135290798
222,3603.629275730531,2362.8196838405793
223,3718.084294203831,2541.7798846692526
224,3472.9644924434106,2012.2736898142555
225,3710.936552814209,2668.3592336260294
226,3697.9844688285643,2678.9695534022458
